"Data Source","World Development Indicators",

"Last Updated Date","2026-04-08",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025",
"Cyprus","CYP","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.218","2.007","1.844","1.999","1.919","2.329","2.704","2.759","4.339","2.916","2.717","2.637","3.795","3.587","4.53","3.927","3.425","3.225","5.498","6.235","8.108","12.736","16.755","17.156","15.145","12.677","10.981","8.174","6.354","7.704","7.099","5.998","5.792","4.669","4.475",
"Czechia","CZE","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.434","2.238","3.468","3.539","3.459","3.254","3.809","5.037","7.268","7.33","6.739","5.901","6.108","7.028","6.459","5.811","4.22","3.46","5.846","6.381","5.799","6.025","5.904","5.1","4.233","3.379","2.341","1.794","1.724","2.23","2.308","1.788","2.203","2.286","2.425",
"Germany","DEU","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.433","4.923","6.47","7.549","7.06","8.243","9.308","9.29","8.559","7.641","7.768","8.696","10.181","11.253","11.399","10.28","8.698","7.329","8.212","7.422","6.191","5.497","5.597","5.28","4.962","4.433","4.182","3.798","3.541","4.222","3.987","3.368","3.257","3.635","3.976",
"Djibouti","DJI","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.904","23.189","23.878","23.743","23.89","23.753","23.714","23.531","23.241","23.143","23.056","23.022","22.919","22.88","22.876","22.796","22.686","22.558","22.649","22.654","22.571","22.424","22.363","22.334","22.207","22.089","22.109","22.155","22.168","23.531","23.455","22.101","21.882","21.769","21.779",
"Dominica","DMA","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Denmark","DNK","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.295","8.289","10.396","7.214","5.618","5.542","4.523","3.854","4.485","4.042","3.624","4.236","5.093","4.999","4.436","3.332","3.449","3.338","7.067","8.621","7.902","7.805","7.122","6.732","6.057","5.639","5.636","4.94","4.795","5.339","5.004","4.38","4.931","5.2","5.359",
"Dominican Republic","DOM","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.654","4.487","4.22","4.187","4.286","4.305","4.17","4.142","4.133","4.207","5.202","4.94","5.27","4.329","4.872","3.85","3.823","3.237","4.128","4.128","4.695","5.158","5.354","4.842","5.475","5.026","4.319","3.705","4.117","4.203","4.407","3.358","3.514","3.227","3.202",
"Algeria","DZA","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.161","24.906","26.657","28.047","32.032","28.282","25.322","26.78","28.551","29.778","27.23","25.725","23.44","17.557","14.942","11.761","12.852","10.162","8.62","8.172","8.506","9.706","8.431","9.039","10.029","8.407","10.077","10.188","10.37","12.041","11.657","10.404","9.726","9.725","9.787",
"East Asia & Pacific (excluding high income)","EAP","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.56260798877315","2.55816146200908","2.82535573298179","3.11911844641462","3.20264692241574","3.31698992544631","3.41980899677209","3.61478426167146","3.7236649018587","3.672677145468","4.06452836386331","4.43775506651077","4.67206849041598","4.65786336037519","4.74119810422403","4.65282951848448","4.609047009356","4.76088230117561","4.76075206026526","4.46246250913722","4.43836483117704","4.378941490127","4.40402289863888","4.40857648324145","4.47634254657035","4.40636984358836","4.26105394369202","4.1395524172125","4.23947820098362","4.73755785199406","4.50918897191788","4.5985655578804","4.31299378850534","4.24374220343731","4.25786658539573",
"Early-demographic dividend","EAR","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.14371106800519","6.251984506547","6.37993464291569","6.53545383535645","6.71576356261646","6.57033555466375","6.39977121377224","6.55293263365588","6.74102525884489","6.73543490021094","6.79871064376833","7.01765776065844","6.87436008804457","6.67549326197118","6.6248078379129","6.42192044075972","6.36617499404227","6.38131230542759","6.53994668775894","6.36093336945542","6.31326334080541","6.4312493598182","6.3806448161972","6.32799795204011","6.44400382653187","6.41332296681893","6.41014102774372","6.49384723688439","6.04442293894491","7.27439722482247","6.54350048867276","5.30552478760323","4.74673075399476","4.77458342417387","4.80205579202735",
"East Asia & Pacific","EAS","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.59182669702663","2.61505470575019","2.88400804066054","3.14538701792085","3.21756332249259","3.34775937699615","3.447105843252","3.79084186195112","3.92155850856121","3.81242921626406","4.18952521512383","4.53875161238658","4.7359944812314","4.67183161303135","4.71421937525055","4.61013237565027","4.5326551593236","4.67680399283083","4.8047373987722","4.5247870677131","4.44275189599001","4.36873048043281","4.3849048964829","4.35612017583592","4.41734771652512","4.34284147814961","4.18807567864252","4.06012226801004","4.13659338995232","4.63732119113287","4.41186477807446","4.43679077505068","4.17681047400955","4.11210207767681","4.12039549715656",
"Europe & Central Asia (excluding high income)","ECA","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.79605854054388","5.60524700541278","6.08249607283608","7.17554288997952","8.41058104564639","9.56406390268962","9.50344804124334","10.4166567837399","10.8686919128914","10.1469545757454","10.3741211095185","10.6603138061267","10.2878690158934","10.0497669789497","9.53708954120382","9.0931356244272","8.65350165067471","8.62352547200099","10.6492589607994","9.73747505247721","9.00136434935982","8.63213241630091","8.55294346053886","9.07742668181833","8.91527524466548","9.0568627753481","8.8856535046881","8.43911029603927","8.85125272104626","9.08641370304186","8.44640762489922","7.0098806671095","6.34307765336861","6.07728398500076","5.9954375968668",
"Europe & Central Asia","ECS","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.34790130286063","7.01656914748001","8.20543926429914","9.13949692488191","9.29078437696143","9.63763758510379","9.78337118422559","9.89563579852512","9.86247731722233","8.9760352388818","8.57767126499172","8.74127051203408","8.83509133551897","8.77316270568048","8.39724078007992","7.86295183786604","7.0114476688356","6.9949245258579","9.30809656017971","9.27525360784151","8.92322458469361","9.1310230033279","9.32585317931055","9.00585480346204","8.57263362859481","8.06933924604873","7.43734873601797","6.78035386310415","6.53599068891711","7.02187186217678","6.70926849577142","5.5927529424268","5.28852982608651","5.14392454369853","5.1100290597429",
"Ecuador","ECU","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.446","3.412","3.472","3.473","3.471","3.481","3.484","3.431","3.693","3.851","3.658","4.386","5.358","4.538","3.181","3.021","2.642","3.21","3.787","3.533","2.938","2.86","2.712","3.066","3.018","3.721","3.064","2.924","3.259","5.28","3.654","3.231","2.923","2.822","2.757",
"Egypt, Arab Rep.","EGY","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.744","6.307","7.455","7.259","7.329","6.278","5.193","4.891","4.902","5.085","5.613","6.29","7.531","5.863","7.212","6.637","5.777","5.487","4.996","4.733","8.722","9.196","9.766","9.697","9.341","8.83","8.159","6.767","4.747","5.925","5.569","4.842","4.568","4.615","4.564",
"Euro area","EMU","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.56098224779824","7.1245552326239","9.06684667128221","10.0909234510485","9.6166930100498","9.94204194151562","9.98549445891495","9.50674982170715","8.83955947807809","7.96291658369313","7.23371065527208","7.62876453164436","8.10667177764016","8.39627975261585","8.24051267881168","7.48621169064701","6.69606053397432","6.85631482702221","9.44671501554339","9.99091976016073","10.0412122093638","11.2518666901507","11.9157073219673","11.4582806983839","10.7169770137364","9.73455486461588","8.74095840052175","7.8096687361144","7.19224947227187","7.53630863759948","7.4159312118308","6.39966051402527","6.22860091631312","6.15417806088213","6.02083250011569",
"Eritrea","ERI","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.665","4.824","4.922","4.966","4.86","4.803","4.88","4.966","5.061","5.12","5.081","5.103","5.044","4.953","4.932","4.914","4.927","4.895","4.951","5.012","4.968","4.889","4.88","4.942","5.089","5.142","5.233","5.216","5.241","5.815","5.846","5.377","5.23","5.247","5.297",
"Spain","ESP","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.013","13.502","18.413","19.826","17.891","17.591","16.127","13.672","10.795","9.497","7.356","7.868","8.281","8.337","7.137","6.357","6.417","10.059","17.646","19.568","21.046","24.584","25.605","23.604","20.782","18.132","15.667","13.729","12.46","13.882","13.223","11.405","10.672","10.219","8.982",
"Estonia","EST","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.415","3.875","6.458","7.227","10.383","10.549","11.144","10.432","12.905","15.017","13.036","11.311","12.14","11.619","9.146","6.234","5.381","5.757","16.661","19.263","13.057","10.908","9.087","7.857","6.496","7.561","6.34","5.56","4.125","7.13","6.782","6.066","6.123","7.65","8.591",
"Ethiopia","ETH","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.147","3.283","3.116","2.961","2.689","2.632","2.568","2.625","2.654","2.508","2.266","2.204","2.188","2.028","1.829","1.706","1.708","1.702","1.704","1.682","1.665","1.653","1.655","1.724","1.772","1.845","1.916","2.016","2.095","2.984","2.938","2.408","2.398","2.381","2.41",
"European Union","EUU","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.14301339920913","7.75619934458243","9.49726195291406","10.1674554037031","9.61731088176797","9.72432925621406","9.54770286440018","9.09773412123385","8.92072398314714","8.41101856589626","8.15236964938607","8.65729945490807","8.91496503178701","9.12266500212109","8.80170760171611","7.86887428118521","6.78882436226906","6.65256807725445","9.06827380181169","9.73955266312748","9.72520058754427","10.7198793333242","11.2414364178671","10.6573870393403","9.88297457162117","8.88775570838282","7.87897505200429","6.98471031161593","6.40162777572652","6.79754940844105","6.75459699082531","5.85695171213088","5.75313137228899","5.72549004111539","5.67623865710005",
"Fragile and conflict affected situations","FCS","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.89136604344082","4.87027011645677","4.91898329330415","4.92716234047288","5.33388261989341","5.51610625095234","5.5914013041805","5.78451341361163","6.00072916074772","5.99837402597626","5.89805284325521","5.83740728108187","5.68176566314765","5.510934768584","5.22470313914485","5.05944469216498","4.99102264455365","5.0550829197314","5.04427534397366","5.09002053829492","5.0838995188547","5.19562193555831","5.21208461921418","5.38662945997006","5.49474947245179","5.67545137481557","5.89194007816248","5.88420662151832","5.87808852160997","6.53155096762436","6.46211868018701","5.2920701601884","5.06875534426128","4.93843984656552","5.04750451070763",
"Finland","FIN","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.814","13.328","17.783","17.802","17.776","15.587","14.78","12.883","11.005","10.354","9.861","10.655","10.956","10.157","9.557","8.749","6.539","6.072","8.884","9.091","8.402","8.278","8.821","9.325","9.874","9.036","8.871","7.419","7.175","8.01","8.138","7.047","7.843","9.168","10.011",
"Fiji","FJI","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.001","4.021","4.068","3.984","4.03","4.006","4.099","4.123","4.085","4.089","4.089","4.164","4.14","4.11","3.326","3.462","3.674","3.825","4.022","4.141","4.289","4.148","4.023","3.888","3.762","3.698","3.77","3.846","3.951","4.339","4.448","4.546","4.456","4.48","4.554",
"France","FRA","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.176","8.106","9.628","11.039","9.991","10.598","11.023","10.366","10.363","8.543","7.004","7.775","7.589","8.079","8.035","8.084","7.482","6.911","8.908","8.945","8.79","9.726","10.039","10.518","10.792","10.245","9.442","8.982","8.475","8.064","7.967","7.468","7.457","7.546","7.547",
"Faroe Islands","FRO","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Gabon","GAB","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.344","18.873","18.942","18.557","17.709","17.23","16.651","16.211","16.2","15.976","15.489","14.625","13.943","13.455","12.82","13.334","13.501","14.062","14.318","14.633","14.275","14.113","14.176","14.284","14.342","14.477","14.624","14.741","14.674","15.484","15.428","14.6","14.473","14.409","14.537",
"United Kingdom","GBR","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.441","11.615","12.411","11.455","10.116","9.703","8.11","6.893","6.785","6.141","5.185","5.61","5.433","4.938","5.293","5.833","5.661","6.221","8.674","8.79","8.821","8.807","8.27","6.694","5.707","5.044","4.624","4.217","3.835","4.76","5.083","3.911","4.335","4.568","5.058",
"Georgia","GEO","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.848","5.698","5.701","8.872","8.026","12.139","12.134","15.329","15.431","11.128","11.662","14.133","11.48","13.438","14.886","15.363","13.942","18.126","22.202","22.626","21.676","20.825","22.316","20.102","18.84","20.239","15.043","13.955","12.828","13.091","13.138","12.894","12.818","12.83","13.434",
"Ghana","GHA","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.461","3.799","4.391","5.103","5.739","6.396","6.997","7.61","9.467","10.189","9.35","8.448","7.465","6.496","5.556","4.639","4.798","4.794","4.963","4.943","3.861","2.86","1.987","4.401","7.018","5.318","3.262","3.067","2.901","3.028","3.024","2.606","2.566","2.557","2.757",
"Gibraltar","GIB","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.665","5.687","5.659","5.611","5.565","5.581","5.539","5.569","5.589","5.678","5.678","5.635","5.695","5.759","5.854","5.876","5.741","5.721","5.819","5.908","5.875","5.657","5.704","5.788","5.739","5.402","5.1","4.931","4.986","6.093","5.821","5.125","5.091","5.081","5.253",
"Gambia, The","GMB","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.272","7.364","7.391","7.498","7.588","7.62","7.462","7.381","7.246","7.226","7.154","7.482","7.434","7.39","7.382","7.643","7.788","7.499","7.266","7.178","7.682","7.732","7.398","6.762","6.363","5.956","5.375","4.896","5.278","6.843","7.158","6.766","7.134","7.139","6.898",
"Guinea-Bissau","GNB","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.283","3.369","3.438","3.472","3.418","3.266","3.217","3.677","3.585","3.688","3.225","3.442","3.469","3.535","3.487","3.439","3.418","3.455","3.462","3.413","3.357","3.43","3.473","3.604","3.468","3.435","3.378","3.423","2.806","3.565","3.816","3.415","3.371","3.392","3.366",
"Equatorial Guinea","GNQ","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.173","6.368","6.523","6.609","6.635","6.671","6.711","6.771","6.856","6.893","6.871","6.93","6.921","6.867","6.838","6.783","6.771","6.758","6.874","6.987","6.988","6.944","6.923","6.972","7.117","7.173","7.278","7.284","7.351","8.073","8.182","7.676","7.536","7.588","7.702",
"Greece","GRC","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.676","5.581","6.676","6.587","6.765","6.42","6.807","7.914","8.032","7.435","7.187","6.784","6.251","6.67","6.261","5.572","5.197","5.111","6.905","10.029","15.2","21.791","24.639","23.712","21.715","19.826","17.697","15.262","13.704","13.207","11.268","9.257","8.41","7.896","6.287",
"Grenada","GRD","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Greenland","GRL","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.055","2.019","1.988","1.974","1.971","2.01","1.998","1.997","1.964","1.995","2.106","2.108","2.47","2.758","2.85","2.75","2.637","2.69","3.023","3.312","2.897","2.383","2.688","2.378","2.005","2.135","1.948","2.026","1.84","2.594","1.811","2.21","2.011","2.268","2.284",
"Guam","GUM","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.589","3.926","5.771","8.054","8.469","8.963","10.548","8.501","15.417","17.021","14.732","12.714","10.343","7.658","6.427","7.27","7.149","8.091","8.874","7.301","11.308","12.717","11.989","7.924","7.195","5.631","5.651","5.685","5.639","6.584","6.31","5.613","5.487","5.477","5.714",
"Guyana","GUY","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.492","10.302","10.027","9.96","9.997","9.984","10.014","10.134","10.22","10.362","10.263","10.285","10.049","9.84","9.679","9.345","9.469","9.629","9.891","10.187","10.35","10.544","10.78","11.085","11.421","11.648","11.83","11.994","12.14","14.332","13.588","10.833","10.825","10.773","10.754",
"High income","HIC","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.18515545608606","6.72530028571062","7.32291440695366","7.50736240197159","7.23205389255618","7.28589163970839","7.24807468838034","7.32304404458928","7.25523262454384","6.59512365592542","6.58770583318215","6.97410009987179","7.14005803279219","6.86705891060804","6.48045925282098","6.02600898323272","5.46767625119328","5.78700625492497","8.2677160403299","8.3506729346723","7.79946374652517","7.62802749866349","7.57359592692106","6.9033378181381","6.4095290941029","5.9445418096451","5.40285930862829","4.90454226163905","4.58763153352669","6.19869463207721","5.39264130358802","4.29690847289572","4.19489066204126","4.22891460965252","4.24021094821848",
"Hong Kong SAR, China","HKG","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.927","2.001","1.971","2.023","3.4","3.118","2.316","4.958","7.068","5.569","6.011","8.357","9.176","7.696","6.539","5.647","4.556","4.069","6.09","5.064","3.994","3.776","3.806","3.57","3.439","3.695","3.384","3.186","3.543","6.893","6.149","5.127","3.494","3.636","3.349",
"Honduras","HND","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.168","3.124","3.113","3.104","3.162","4.346","3.32","3.845","3.88","3.876","3.96","3.623","4.66","4.804","4.12","3.163","2.672","2.8","2.774","3.413","3.51","3.053","4.63","5.776","4.527","5.401","4.14","4.677","4.315","8.957","7.01","6.146","4.6","4.053","4.121",
"Heavily indebted poor countries (HIPC)","HPC","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.2287039019459","5.31482710378708","5.31532624479732","5.25160121896763","5.03880592633947","4.97517691708901","4.88577315179122","4.91930335969496","5.03343707154162","5.1069967011398","5.04774395353696","4.95979627939093","4.85521238812849","4.70105398346965","4.55012010427304","4.42489670745711","4.36487665760421","4.34755835407517","4.30382649272663","4.45664619522314","4.39252127728219","4.22897432671127","3.98077519532316","4.02263422607056","4.16982583286057","4.12283780665874","4.13296218365755","4.08968392866105","4.04593851574436","4.71580245298567","4.63954406509589","4.14314493635629","3.94882931357343","3.90533628631556","3.93686015231839",
"Croatia","HRV","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.119","10.891","10.632","10.155","9.737","9.348","9.368","10.849","12.792","15.047","14.146","13.212","12.533","12.345","11.568","9.82","8.751","7.038","7.917","11.038","13.644","16.12","17.676","16.317","15.446","12.402","10.476","7.464","6.114","7.297","7.082","5.877","5.647","5","4.882",
"Haiti","HTI","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.393","6.443","6.574","6.871","6.543","6.347","6.064","6.21","6.236","7.346","8.499","9.647","10.667","11.799","12.818","13.99","14.811","14.082","13.161","12.832","11.964","11.396","11.044","11.127","11.103","11.2","11.219","11.216","11.357","12.79","12.506","11.739","11.679","11.83","12.262",
"Hungary","HUN","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.257","11.001","13.578","12.12","11.415","10.861","9.943","9.637","7.541","7.23","6.358","6.069","6.143","5.81","6.98","7.127","7.12","7.654","10.283","11.624","11.069","11.351","10.212","7.562","6.617","5.121","3.801","3.442","3.329","4.09","3.862","3.677","4.044","4.594","4.633",
"IBRD only","IBD","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.15903906358797","5.24796617782704","5.4610706299471","5.78035334853244","6.06177419486197","6.11736019011372","6.1595408590737","6.39038584193798","6.63773258183302","6.54714936295018","6.68917067015156","6.92327904738928","6.95170265508528","6.73530894388609","6.67893283109103","6.4830120493268","6.3141144419246","6.31888297188336","6.64225943515817","6.40071875337477","6.32272031108179","6.27342292673472","6.28480297817178","6.29257764787941","6.39267262518535","6.4908366667765","6.44755657647355","6.34941747248432","6.09769307668913","7.1350092488166","6.37536787778594","5.52452134088866","5.03692656748838","4.94981665144484","4.9258366168162",
"IDA & IBRD total","IBT","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.93305970126337","5.01645570469786","5.20587027137929","5.46699309142922","5.68385006166449","5.72968832739927","5.75929013194347","5.95593566446905","6.16943766605461","6.0944124218663","6.20611411043528","6.38503604086449","6.39612076598913","6.18814986434351","6.11107238313717","5.91500165589754","5.77244739558743","5.79291809210684","6.05581273939141","5.8442354587807","5.78098175295159","5.82913959369259","5.78981070356578","5.77035146392918","5.90136529158455","5.96176754773249","5.97717096166306","5.92660341848627","5.74724187093671","6.70148883359329","6.09710240871476","5.25970540904874","4.82782092314773","4.75722492295808","4.75565436134231",
"IDA total","IDA","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.85963277239879","3.92972710334527","4.0212204624717","4.02991619507453","3.97186781376893","3.99786612971496","3.99101638479009","4.05690657750981","4.14074781880007","4.15385090890375","4.15794230152498","4.12667135767628","4.08615713753596","3.92975735567573","3.7854785158936","3.60880018075971","3.59465689047312","3.69837940947169","3.74727919003664","3.67677060349191","3.69782741194734","4.13780425656294","3.93326411757659","3.82283235340082","4.08987003201255","4.03809255661535","4.29297986001567","4.43637242874543","4.53069328443817","5.24156900424585","5.16575758082906","4.39812199211833","4.13999996757671","4.13094920405385","4.21195161849708",
"IDA blend","IDB","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.94057354060519","3.00293311431144","3.13870966816413","3.22978259162924","3.24531336861098","3.31895502601677","3.3093924548213","3.40523414027299","3.43378749217387","3.35952439700212","3.27733446585575","3.10938383379368","3.00956970971576","2.87965796783843","2.837600972023","2.76168334140264","2.61666626364699","2.62127231888104","2.71746822749272","2.75539251699229","2.88209793791957","4.03894328028735","3.59477038329009","3.2118253362051","3.69427705132772","3.5530862621585","4.20828467303825","4.63877975793751","4.8595673710222","5.38555591355271","4.93478245892732","3.912049484979","3.74985387409462","3.80563843545273","3.91183802431934",
"Indonesia","IDN","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.393","2.586","2.627","3.881","4.049","4.221","4.093","5.045","6.031","5.683","5.305","5.883","5.703","6.241","6.766","6.578","6.943","6.657","5.74","5.128","4.898","4.272","4.379","4.151","4.566","4.574","3.975","4.519","3.747","4.57","4.269","3.66","3.455","3.448","3.384",
