"Data Source","World Development Indicators",

"Last Updated Date","2026-04-08",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025",
"Germany","DEU","Unemployment, female (% of female labor force) (modeled ILO estimate)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.538","8.246","9.332","10.325","9.638","9.597","10.591","10.438","9.236","8.271","7.78","8.214","9.282","10.08","10.942","10.274","8.772","7.723","7.489","6.594","5.708","5.226","4.989","4.629","4.205","3.722","3.317","2.902","2.724","3.487","3.14","2.872","2.857","3.13","3.407",
"Djibouti","DJI","Unemployment, female (% of female labor force) (modeled ILO estimate)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37.247","37.693","38.771","38.559","38.789","38.573","38.509","38.219","37.763","37.607","37.469","37.414","37.253","37.191","37.185","37.057","36.883","36.68","36.821","36.827","36.696","36.463","36.366","36.317","36.115","35.928","35.956","36.026","36.044","37.713","37.53","36.065","35.717","35.537","35.433",
"Dominica","DMA","Unemployment, female (% of female labor force) (modeled ILO estimate)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Denmark","DNK","Unemployment, female (% of female labor force) (modeled ILO estimate)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.016","9.862","11.084","9.007","8.652","8.403","6.45","6.409","5.898","4.974","4.782","4.318","5.749","5.438","5.278","4.534","4.199","4.075","5.669","6.763","7.62","7.791","7.673","7.141","6.529","6.379","6.054","5.346","5.269","5.987","5.134","4.493","5.274","5.533","5.718",
"Dominican Republic","DOM","Unemployment, female (% of female labor force) (modeled ILO estimate)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.728","11.359","10.77","10.696","10.908","10.946","10.643","10.575","10.551","10.71","11.303","10.184","10.048","10.008","9.708","8.894","7.58","7.399","7.905","7.049","8.364","9.225","10.544","9.71","10.894","10.732","8.121","9.104","9.602","9.034","12.448","8.658","8.442","8.215","7.704",
"Algeria","DZA","Unemployment, female (% of female labor force) (modeled ILO estimate)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.577","20.615","23.153","25.527","30.477","28.169","26.172","27.33","28.733","29.718","27.754","27.004","25.451","18.208","17.196","15.175","18.996","17.619","18.206","19.246","17.355","17.25","16.557","15.726","16.742","18.76","21.246","21.432","21.731","24.041","23.341","22.182","21.064","21.056","20.647",
"East Asia & Pacific (excluding high income)","EAP","Unemployment, female (% of female labor force) (modeled ILO estimate)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.2304830756094","2.1670405059018","2.39932407922922","2.70321619351729","2.78582953031681","2.87866628807558","2.95599993329607","3.09704723771172","3.17322782690282","3.13490915676271","3.59417778888643","3.83009419133616","4.09356323455545","4.09682076859418","4.16931490577557","4.03823378756264","4.05233660784165","4.03921619740482","3.99512061929073","3.77916034858106","3.69910946954977","3.63406390987046","3.60721305347564","3.59168179280644","3.67507668200649","3.57918412152507","3.4890602671082","3.39717451491541","3.480114381828","3.90247992909639","3.65886883991873","3.7781299766845","3.55587469059309","3.50100907797619","3.49313786499104",
"Early-demographic dividend","EAR","Unemployment, female (% of female labor force) (modeled ILO estimate)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.60357644548947","6.57962583994347","6.86669715631622","7.28869244386309","7.78348793298693","7.613905144772","7.59705583664019","7.58903175023397","7.79998814865713","7.82950422435854","7.95808620702113","8.22411101252285","8.23701280077745","8.33343799964726","8.19286985918811","7.93184964935796","7.84125484305786","7.62757470710343","7.65209083765673","7.46022540753579","7.2759270258151","7.31970628652118","7.35518909442123","7.26839857986812","7.58773049818736","7.46150777555351","7.41180527894228","7.40638611741909","6.90046178984621","7.5662850254579","7.18274776991335","6.36578676845361","5.88282386862319","5.91050254428063","5.87924040450026",
"East Asia & Pacific","EAS","Unemployment, female (% of female labor force) (modeled ILO estimate)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.29276654918297","2.24787061522348","2.4857806814178","2.76371346445986","2.84293516191407","2.93865938286143","3.01455248173179","3.24018432817072","3.32640348906677","3.24721689659543","3.68161846213393","3.91512496315474","4.15050416696182","4.11774050316498","4.16530383009756","4.01555454566071","4.00997007165974","4.00140772014947","4.04778951621465","3.83576619583755","3.72800045300458","3.66282252244942","3.62538113757626","3.60070612626057","3.67029161838207","3.57037525932313","3.47463752549605","3.36659911546314","3.42970439919894","3.86495506221764","3.62165173718837","3.67863271022865","3.46814156224315","3.42474804657621","3.41488134214516",
"Europe & Central Asia (excluding high income)","ECA","Unemployment, female (% of female labor force) (modeled ILO estimate)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.03292576776717","4.8148593723464","5.72510715751789","7.12978631859302","8.76266002996636","10.4774041342589","10.9803824985099","11.8475131819062","12.114813012092","11.5796817974704","11.0095649647923","10.760896422293","10.2955956828273","10.2583749567405","9.73912673011869","9.24525376999813","8.55582841460831","8.52113175013907","9.52574687751477","9.26220564417606","8.71673168727894","8.55684376096164","8.57897357930245","8.79280540528681","9.02709223830054","9.00943608510462","9.02700359029431","8.8615249446232","9.50455796002298","9.53419970709697","9.69611261034523","8.80002343885832","8.45270987540285","8.15269433481183","8.09858005411623",
"Europe & Central Asia","ECS","Unemployment, female (% of female labor force) (modeled ILO estimate)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.61799536074087","8.13899112307955","9.25019220526749","10.3167248218073","10.7600974855621","11.0825370473342","11.464543859254","11.7150917868709","11.4995341804276","10.5789601405407","9.65761849500304","9.49802477933221","9.45790450008875","9.40689655260089","9.14430280039618","8.55268657315458","7.53552543265262","7.3822378697577","8.75571026079264","8.92563566087357","8.7639290131459","8.99853168386547","9.19793987983011","8.87207014653914","8.54107694873085","8.08868479743365","7.54387569430231","6.99505641504193","6.72967734740871","7.18356243900599","7.12964782815606","6.15116671639195","5.86865190835078","5.64449651019502","5.65379751888853",
"Ecuador","ECU","Unemployment, female (% of female labor force) (modeled ILO estimate)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.898","5.85","5.932","5.933","5.928","5.941","5.947","5.866","6.229","6.449","5.262","5.555","6.158","5.713","4.708","4.371","3.914","5","5.881","4.968","4.288","3.824","3.662","4.142","4.516","5.84","4.921","4.394","4.593","7.341","5.715","4.388","4.349","4.36","4.099",
"Egypt, Arab Rep.","EGY","Unemployment, female (% of female labor force) (modeled ILO estimate)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.089","17.064","22.394","22.842","23.746","18.56","19.811","19.633","19.111","22.844","21.838","24.078","23.403","26.429","24.602","23.786","18.283","18.726","22.187","21.941","22.317","23.911","24.091","23.915","24.68","23.507","22.824","21.333","21.312","17.631","15.924","14.454","15.166","15.282","15.307",
"Euro area","EMU","Unemployment, female (% of female labor force) (modeled ILO estimate)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.8730749083647","11.537258039514","13.0220220887256","14.0667072392211","13.9393879267743","13.9600554692147","13.872626156462","13.5197248079355","12.6264283379736","11.4834669585151","9.99076918181647","10.0584815714877","10.203536804934","10.4358685019925","10.3036537460418","9.61379767163472","8.58501859737302","8.39584276838738","9.86097011527098","10.395687564583","10.5231823735226","11.6105711773164","12.09907110868","11.8203610748678","11.075026111106","10.38112570753","9.45168851736414","8.5388215023831","7.87518412864906","8.18171110974728","8.11629273329582","7.21325825992082","6.94600938847734","6.65259443507407","6.68817280389548",
"Eritrea","ERI","Unemployment, female (% of female labor force) (modeled ILO estimate)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.638","5.816","5.898","5.974","5.884","5.865","5.972","6.089","6.195","6.237","6.454","6.542","6.595","6.513","6.573","6.567","6.578","6.54","6.633","6.77","6.706","6.565","6.432","6.391","6.474","6.458","6.427","6.344","6.433","6.985","7.186","6.75","6.651","6.714","6.725",
"Spain","ESP","Unemployment, female (% of female labor force) (modeled ILO estimate)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.32","25.275","28.769","31.631","30.572","29.566","28.027","26.658","22.861","20.367","15.059","16.063","15.698","15.052","11.994","11.359","10.709","12.844","18.128","20.227","21.814","25.035","26.676","25.431","23.557","21.394","19.04","17.036","16.01","17.446","16.843","14.902","13.88","12.724","11.939",
"Estonia","EST","Unemployment, female (% of female labor force) (modeled ILO estimate)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.527","3.463","6.64","7.932","8.859","9.224","9.538","8.504","10.131","11.609","13.236","8.677","10.381","8.828","6.905","5.585","3.756","5.137","10.297","14.089","11.577","9.099","8.155","6.812","6.324","6.16","5.242","5.255","4.926","6.771","5.544","5.061","6.638","7.549","8.031",
"Ethiopia","ETH","Unemployment, female (% of female labor force) (modeled ILO estimate)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.436","3.565","3.406","3.257","3.363","3.678","3.983","4.467","4.939","4.648","4.202","4.048","3.967","3.654","3.281","3.079","3.076","3.06","3.056","3.014","2.98","2.954","2.95","3.117","3.251","3.426","3.597","3.817","4.003","5.338","5.283","4.698","4.679","4.649","4.531",
"European Union","EUU","Unemployment, female (% of female labor force) (modeled ILO estimate)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.5913000425312","11.2653955500971","12.7121439681957","13.4234028921465","13.1206670480366","13.0454226924392","12.8104390504828","12.4185695220977","11.9061463812282","11.3705620003614","10.5672877779965","10.7282711207333","10.7125440711704","10.7901805739495","10.6695114437916","9.70801524998166","8.38578583359995","7.9662402956616","9.38524554334308","10.0348332063091","10.1730477755841","11.0616797855037","11.4813623388094","11.0245246180929","10.1748468176349","9.3632685948801","8.43043442090386","7.54998108858678","7.00102696932559","7.3575533021133","7.34429807890813","6.51593839719811","6.34241650713359","6.15118711068972","6.21610087992613",
"Fragile and conflict affected situations","FCS","Unemployment, female (% of female labor force) (modeled ILO estimate)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.02687072040376","3.95034145471144","3.94665823518523","4.15220303676388","4.72451412312486","5.09124477399288","5.21869996356117","5.53287361273291","5.79507936179811","5.76014270587008","5.68826314281236","5.68497586079377","5.59246538337259","5.45387777460903","5.11547316159132","5.01289920370495","4.93249354429226","4.93207771394712","5.07693541293272","5.18649875441746","5.30274088221508","5.29304532295574","5.24911669033999","5.35421156291746","5.44512312010107","5.56149009573873","5.7858308971594","5.80661661740207","5.93159990203413","6.83054257006408","7.22569251725379","6.21062354146577","5.51564780750656","5.32610712474552","5.22134866508085",
"Finland","FIN","Unemployment, female (% of female labor force) (modeled ILO estimate)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.031","9.645","14.418","14.871","16.151","15.556","15.175","13.581","12.447","11.992","10.758","10.171","9.938","10.576","9.651","9.135","7.192","6.691","7.571","7.64","7.103","7.053","7.517","7.952","8.842","8.582","8.388","7.298","6.173","7.485","7.044","6.367","6.413","7.573","8.867",
"Fiji","FJI","Unemployment, female (% of female labor force) (modeled ILO estimate)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.859","5.886","5.953","5.834","5.9","5.865","5.998","6.032","5.978","5.983","5.984","6.091","6.057","6.014","5.149","5.028","5.011","4.907","4.858","4.718","4.612","4.777","4.955","5.117","5.286","5.542","5.69","5.845","6.042","6.447","6.729","7.07","6.977","7.055","6.87",
"France","FRA","Unemployment, female (% of female labor force) (modeled ILO estimate)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.632","12.849","13.419","14.5","14.067","14.5","14.431","14.12","13.913","12.205","10.517","9.803","9.136","9.88","9.845","9.678","8.597","7.916","9.36","9.648","9.711","9.968","9.775","10.005","9.877","9.853","9.372","9.056","8.351","7.95","7.768","7.128","7.205","7.244","7.537",
"Faroe Islands","FRO","Unemployment, female (% of female labor force) (modeled ILO estimate)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","Unemployment, female (% of female labor force) (modeled ILO estimate)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Gabon","GAB","Unemployment, female (% of female labor force) (modeled ILO estimate)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.532","15.96","16.015","16.661","16.902","17.469","17.942","18.563","19.699","20.652","21.316","21.47","21.845","22.51","22.943","24.408","25.265","26.825","27.83","28.941","28.265","27.959","28.079","28.285","28.395","28.65","28.928","29.15","29.024","30.076","29.93","29.017","28.777","28.652","28.584",
"United Kingdom","GBR","Unemployment, female (% of female labor force) (modeled ILO estimate)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.411","7.439","7.77","7.407","6.937","6.34","5.815","5.359","5.152","4.863","4.116","4.365","4.068","4.192","4.408","5.053","5.093","5.196","6.537","7.03","7.475","7.672","7.162","6.061","5.376","4.757","4.363","4.065","3.461","4.156","4.626","3.612","3.683","4.135","4.405",
"Georgia","GEO","Unemployment, female (% of female labor force) (modeled ILO estimate)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.558","5.119","5.121","7.969","7.21","10.906","10.902","13.773","12.248","10.527","10.68","11.107","11.54","11.813","12.733","11.752","12.601","17.606","19.17","17.682","17.487","18.414","16.331","14.598","14.02","12.737","12.766","11.254","10.174","10.245","10.297","10.237","10.177","10.187","10.66",
"Ghana","GHA","Unemployment, female (% of female labor force) (modeled ILO estimate)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.518","5.647","6.118","6.743","7.272","7.827","8.32","8.828","10.776","10.742","9.899","8.995","8.012","7.042","6.099","5.179","5.439","5.53","5.803","5.872","4.604","3.422","2.381","4.407","6.571","5.188","3.487","3.355","3.25","3.344","3.395","3.164","3.12","3.11","3.223",
"Gibraltar","GIB","Unemployment, female (% of female labor force) (modeled ILO estimate)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Unemployment, female (% of female labor force) (modeled ILO estimate)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.523","3.535","3.519","3.492","3.466","3.475","3.451","3.467","3.479","3.529","3.529","3.505","3.583","3.665","3.765","3.823","3.789","3.821","3.925","4.024","4.05","3.957","4.031","4.128","4.404","4.472","4.541","4.703","5.064","5.884","5.807","5.244","5.212","5.203","5.036",
"Gambia, The","GMB","Unemployment, female (% of female labor force) (modeled ILO estimate)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.493","12.64","12.682","12.852","12.997","13.047","12.797","12.668","12.452","12.42","12.304","12.826","12.749","12.677","12.668","13.082","13.31","12.852","12.483","12.342","13.143","13.222","11.719","9.786","8.187","6.565","4.787","3.131","3.613","4.742","5.184","5.312","5.776","5.78","6.122",
"Guinea-Bissau","GNB","Unemployment, female (% of female labor force) (modeled ILO estimate)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.683","2.745","2.793","2.818","2.779","2.671","2.637","2.961","2.897","2.969","2.643","2.797","2.815","2.862","2.828","2.794","2.779","2.806","2.811","2.776","2.736","2.788","2.819","2.91","2.815","2.792","2.751","2.783","1.961","2.116","2.119","1.84","1.82","1.83","1.914",
"Equatorial Guinea","GNQ","Unemployment, female (% of female labor force) (modeled ILO estimate)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.291","7.505","7.645","7.77","7.83","7.921","7.99","8.081","8.175","8.19","8.467","8.605","8.734","8.698","8.762","8.719","8.702","8.686","8.853","9.059","9.048","8.941","8.772","8.694","8.758","8.729","8.689","8.619","8.765","9.453","9.768","9.318","9.244","9.352","9.288",
"Greece","GRC","Unemployment, female (% of female labor force) (modeled ILO estimate)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.961","14.937","16.4","15.468","15.907","17.051","16.554","19.096","18.522","17.416","16.372","15.861","15.325","16.507","15.708","13.796","12.967","11.39","13.279","16.431","21.714","28.592","31.65","30.486","28.992","28.017","25.983","24.053","21.201","19.27","18.844","16.363","14.238","12.641","11.327",
"Grenada","GRD","Unemployment, female (% of female labor force) (modeled ILO estimate)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Greenland","GRL","Unemployment, female (% of female labor force) (modeled ILO estimate)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","Unemployment, female (% of female labor force) (modeled ILO estimate)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.475","2.442","2.412","2.4","2.396","2.432","2.421","2.42","2.389","2.418","2.52","2.522","3.405","3.386","3.463","3.362","3.247","3.29","3.59","3.84","3.716","3.468","3.667","3.39","3.556","3.486","3.539","2.822","2.946","3.711","2.867","4.665","3.032","3.322","3.263",
"Guam","GUM","Unemployment, female (% of female labor force) (modeled ILO estimate)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.379","3.695","5.146","6.91","7.057","7.3","8.434","6.695","11.988","13.095","11.228","9.613","8.805","7.759","7.733","7.573","9.968","10.018","9.883","9.302","15.851","11.542","10.88","7.192","6.53","5.11","5.127","5.157","5.116","5.817","5.619","5.099","4.987","4.978","5.393",
"Guyana","GUY","Unemployment, female (% of female labor force) (modeled ILO estimate)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.408","15.156","14.801","14.724","14.786","14.78","14.832","15.002","15.129","15.329","15.21","15.253","14.791","14.374","14.024","13.458","13.557","13.699","13.969","14.279","14.419","14.597","14.823","15.133","15.475","15.685","15.838","15.971","14.658","16.697","15.971","13.299","13.288","13.229","13.442",
"High income","HIC","Unemployment, female (% of female labor force) (modeled ILO estimate)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.12151871537956","7.53879873629614","8.09173979621281","8.45705918410642","8.37159482981406","8.33253856107459","8.38516608252705","8.4600752085627","8.2805452820174","7.57970729760683","7.23670610442441","7.47695419575338","7.54980739263773","7.38756529194674","7.1641097548296","6.6551665470834","5.98622077430931","6.11630514273611","7.75541551122346","7.96918174505764","7.82657943081137","7.84199794196563","7.71353806815772","7.20897312491117","6.72926647232237","6.31852081278241","5.79731289832599","5.2992535267199","4.97585170673702","6.78411291910586","5.77294048647569","4.77022996734121","4.50953569496676","4.54005671201281","4.61075500878794",
"Hong Kong SAR, China","HKG","Unemployment, female (% of female labor force) (modeled ILO estimate)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.589","1.891","1.941","1.702","2.938","2.388","2.076","4.028","5.084","4.016","3.866","5.905","6.194","5.554","4.419","3.731","3.379","2.984","4.334","3.507","2.801","2.759","2.972","3.011","3.186","3.084","2.864","2.423","2.301","4.749","4.231","3.532","2.422","2.37","2.275",
"Honduras","HND","Unemployment, female (% of female labor force) (modeled ILO estimate)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.394","2.934","3.071","3.204","3.391","4.416","3.32","4.355","3.792","3.899","4.08","4.801","6.564","8.334","6.468","4.443","4.35","3.876","4.312","5.462","6.413","5.195","7.563","9.408","8.989","9.06","8.045","7.259","8.241","14.08","10.786","13.212","8.817","6.5","6.403",
"Heavily indebted poor countries (HIPC)","HPC","Unemployment, female (% of female labor force) (modeled ILO estimate)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.99098993662094","5.12986336294313","5.11895395696087","5.06613626288996","4.91693891750619","4.9243534723124","4.88728624814534","4.99225310118674","5.17341005953668","5.18131480228965","5.09774994582614","5.13293433859096","5.15399634874864","5.03068329205647","4.85525127792363","4.80232063476742","4.76051764009085","4.73963609371498","4.89652029174784","5.17831474680371","5.1656273482775","4.95976753565253","4.63571532662508","4.61174528089843","4.72442454035736","4.65363721137244","4.66029061410863","4.63490818601138","4.67910806413154","5.39814165174843","5.30558875785141","4.79642795929072","4.49984947646367","4.44573636276615","4.38937729695294",
"Croatia","HRV","Unemployment, female (% of female labor force) (modeled ILO estimate)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.169","11.086","10.974","10.639","10.36","10.11","10.15","12.085","14.53","17.34","17.905","17.32","15.64","15.283","13.842","12.681","11.341","10.345","10.708","12.306","13.72","15.956","16.706","18.237","16.96","13.728","11.781","9.317","7.061","7.498","7.951","7.871","6.652","5","5.134",
"Haiti","HTI","Unemployment, female (% of female labor force) (modeled ILO estimate)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.54","8.598","8.752","9.098","8.713","8.482","8.146","8.318","8.349","9.734","11.17","12.6","13.882","15.292","16.574","18.029","19.085","18.632","17.949","17.987","17.371","17.144","16.673","16.782","16.751","16.878","16.902","16.897","17.085","18.608","18.312","17.689","17.612","17.815","18.028",
"Hungary","HUN","Unemployment, female (% of female labor force) (modeled ILO estimate)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.647","8.748","10.43","9.414","8.767","9.079","7.922","8.127","6.246","5.82","4.907","5.098","5.4","5.856","7.419","7.897","7.722","7.997","9.748","10.675","10.985","10.62","10.137","7.908","7.034","5.108","4.561","3.924","3.506","4.432","4.204","3.476","4.156","4.394","4.396",
"IBRD only","IBD","Unemployment, female (% of female labor force) (modeled ILO estimate)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.61591859768806","4.63171556069786","4.88090409647105","5.36129963297405","5.74433909062257","5.90421370282924","6.12145653055126","6.35104721808834","6.60378596560932","6.52347547625124","6.68672908643624","6.86621040867555","7.01609327283146","6.94661470430648","6.84361405410365","6.57396699815697","6.36138282526186","6.27455154812374","6.57594849754705","6.3476833947447","6.17389436328043","6.02861490016374","6.02791080702755","5.96489649564763","6.16080004641672","6.29503666137986","6.29969629733209","6.1722453857208","6.01589685581378","6.65009898404747","6.21229406034625","5.64269334641403","5.23841283316058","5.1348705967172","5.05843813187105",
"IDA & IBRD total","IBT","Unemployment, female (% of female labor force) (modeled ILO estimate)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.59707277642465","4.61572630091909","4.83712524493093","5.24103212275572","5.54685374837836","5.68279280641316","5.85026255454339","6.05475167533806","6.27736165599744","6.20617274669509","6.33153923286143","6.47386976800561","6.5890410536579","6.52370342916129","6.4287877708078","6.18254264112871","6.00221415875814","5.93002022210997","6.1785546334301","5.97105868837178","5.84212938490644","5.755848474581","5.71998212045808","5.65061315801671","5.87872492653699","5.93924331673841","5.96919040620842","5.88408594677209","5.79870225622419","6.4728665545125","6.21735288811435","5.58571974269745","5.14443403091832","5.05582647406793","4.978191338176",
"IDA total","IDA","Unemployment, female (% of female labor force) (modeled ILO estimate)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.5055303264288","4.53912165107634","4.63171748268647","4.68595417894473","4.64224316970572","4.68308085110577","4.64113333296505","4.7499356666991","4.8508369066956","4.83481181021014","4.8134176999819","4.81671632279251","4.80561351975767","4.77790749962214","4.73316507590854","4.61092310817594","4.58630777968092","4.60515340726881","4.69130445709349","4.60400823280474","4.66115389540867","4.79321932828252","4.65604511859703","4.57491953885178","4.92596921886365","4.74906681548522","4.88093615724255","4.9488005294818","5.10658136522141","5.93129144909373","6.23290051746493","5.41451466765943","4.86247260680487","4.81857237847804","4.74221472673725",
"IDA blend","IDB","Unemployment, female (% of female labor force) (modeled ILO estimate)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.78329408075791","3.86659358702774","4.22711749361378","4.40548262077209","4.49477037976829","4.64700595035235","4.59304082459079","4.74416512379825","4.75099242154432","4.62724354655262","4.5117361106775","4.28305384089182","4.12979185731569","3.95323860279563","3.88672162405917","3.75952430474873","3.66816609755881","3.74050000639231","3.72233027989403","3.77319513545793","3.70262126561581","4.15869585537218","3.88123874872037","3.64994825272227","4.49363879663666","4.01847363739925","4.57523247317485","4.96467863770134","5.43455358936541","6.4521025096459","7.2193201687091","6.07136052506439","5.32554977013077","5.4129120790066","5.21850919542148",
"Indonesia","IDN","Unemployment, female (% of female labor force) (modeled ILO estimate)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.981","2.97","3.033","5.143","5.514","5.891","5.649","6.119","6.882","6.706","7.374","7.848","8.302","9.173","10.041","9.277","9.895","8.101","6.697","6.391","5.564","4.784","4.266","3.884","4.43","3.866","3.484","4.184","3.35","3.773","3.154","3.157","3.083","3.077","3.014",
"IDA only","IDX","Unemployment, female (% of female labor force) (modeled ILO estimate)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.83768219728225","4.85133852866473","4.82071495584221","4.81769894293251","4.7104822467141","4.69994716692047","4.66394361095324","4.752673083568","4.8985446910105","4.9345862234361","4.95892845178831","5.07493668365665","5.13501312631217","5.18355003752039","5.15210839149865","5.03670081290341","5.04733075411875","5.04086451101378","5.18185864132724","5.02588529176773","5.14753679453195","5.12149898453091","5.05494779811034","5.05535685631768","5.15304487335435","5.13185456507387","5.03903218041115","4.94068503854651","4.93704086528994","5.66384834152144","5.71714595632838","5.06937296463918","4.60885374386872","4.48571618918939","4.47533056793084",
